Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign,SRC_Kapp_sign,HCK_Kapp_sign,delta_pKapp,SRC_Complexome,HCK_Complexome,delta_complexome,log_Concentration_µM,log_SRC_Complexome,log_HCK_Complexome,log_delta_complexome,ratio_log_intra
GBE1,Q04446,0.551826994647104,,,,,,,,,-0.25819705822522515,,,,
REEP5,Q00765,0.550978375731331,,,,,,,,,-0.25886544558532215,,,,
MCM5,P33992,0.550920554435163,,,,,,,,,-0.25891102412106237,,,,
PXN,P49023,0.550919167103877,,,,,,,,,-0.2589121177652835,,,,
CAD,P27708,0.550817451752908,,,,,,,,,-0.2589923082845422,,,,
TMED2,Q15363,0.550203830687743,,,,,,,,,-0.2594763902444864,,,,
ILK,Q13418,0.550202174862298,,,,,,,,,-0.25947769724544806,,,,
DPY30,Q9C005,0.549548154067545,,,,,,,,,-0.25999424658982984,,,,
DCK,P27707,0.546842662558522,,,,,,,,,-0.2621376107995607,,,,
MLEC,Q14165,0.546459786559738,,,,,,,,,-0.26244179184380295,,,,
MCFD2,Q8NI22,0.544704368156413,,,,,,,,,-0.26383914196824915,,,,
CTPS1,P17812,0.544323703594314,,,,,,,,,-0.26414275310518337,,,,
ZYX,Q15942,0.543590113690829,,,,,,,,,-0.2647284504100415,,,,
SPAG9,O60271,0.540600244985163,,,,,,,,,-0.2671237618269339,,,,
PHPT1,Q9NRX4,0.540527340399012,,,,,,,,,-0.26718233411746994,,,,
SUMF2,Q8NBJ7,0.538562182392673,,,,,,,,,-0.26876414582760866,,,,
PSMD14,O00487,0.537663431099461,,,,,,,,,-0.2694895008332638,,,,
UBL5,Q9BZL1,0.534742815045725,,,,,,,,,-0.271855042019562,,,,
FUS,P35637,0.534635230251618,,,,,,,,,-0.27194242642544253,,,,
RAP1GDS1,P52306,0.534624152768524,,,,,,,,,-0.2719514249712727,,,,
AP3B1,O00203,0.534555394227392,,,,,,,,,-0.27200728360628396,,,,
USP39,Q53GS9,0.533820692923814,,,,,,,,,-0.2726045953135114,,,,
DNMT1,P26358,0.533245349211247,,,,,,,,,-0.2730729236341829,,,,
UFD1,Q92890,0.532867717900513,,,,,,,,,-0.2733805893149891,,,,
GTPBP4,Q9BZE4,0.532792736177697,,,,,,,,,-0.2734417047451277,,,,
LYAR,Q9NX58,0.532657621244732,,,,,,,,,-0.27355185472952664,,,,
SMC1A,Q14683,0.531226930819673,,,,,,,,,-0.2747199163021113,,,,
NDUFA5,Q16718,0.529441613639192,,,,,,,,,-0.2761819265337067,,,,
DPM3,Q9P2X0,0.528904029586079,,,,,,,,,-0.27662312418855584,,,,
SRRT,Q9BXP5,0.526890930521578,,,,,,,,,-0.2782792769602011,,,,
SNAP23,O00161,0.525999390558048,,,,,,,,,-0.27901475903529155,,,,
UBE2C,O00762,0.524253783052367,,,,,,,,,-0.2804584269516221,,,,
DNAJA2,O60884,0.523619261762907,,,,,,,,,-0.2809843859496268,,,,
PTRH2,Q9Y3E5,0.523463913069524,,,,,,,,,-0.28111325265749443,,,,
TBRG4,Q969Z0,0.52184513263657,,,,,,,,,-0.28245836293724397,,,,
PLOD3,O60568,0.521377982614809,,,,,,,,,-0.28284731269739843,,,,
CPSF7,Q8N684,0.520374523234091,4.69964904278457,4.91281904905379,19.968753557772196,12.223088351105483,-0.21317000626922056,0.00035130277571759905,0.008157720515908906,-0.007806417740191307,-0.2836839740045624,-3.4543184187417797,-2.0884311777242117,2.107548212290525,-1.365887241017568
DNMBP,Q6XZF7,0.519770680694734,,,,,,,,,-0.28418822189466764,,,,
SPC24,Q8NBT2,0.519723351981358,,,,,,,,,-0.28422776920984766,,,,
VAPA,Q9P0L0,0.518916958735797,,,,,,,,,-0.2849021358862519,,,,
GNAI2,P04899,0.518639180627611,,,,,,,,,-0.28513467752498184,,,,
RGS10,O43665,0.518025925940726,,,,,,,,,-0.2856485043257406,,,,
PPP1CA,P62136,0.517845579381672,4.06067680610078,,86.96073341999279,,,8.192286372832314e-05,,,-0.28579972678106713,-4.086594874731642,,,
CYB5R1,Q9UHQ9,0.516684169999092,,,,,,,,,-0.2867748440230571,,,,
LAMP1,P11279,0.516449159705591,,,,,,,,,-0.2869724248627876,,,,
NDUFA2,O43678,0.515629317778497,,,,,,,,,-0.28766239739419547,,,,
NOL3,O60936,0.515209509601431,,,,,,,,,-0.2880161294811026,,,,
RAP2B,P61225,0.514247478310355,,,,,,,,,-0.2888278292561514,,,,
SYNGR2,O43760,0.513950979474493,,,,,,,,,-0.2890783019365954,,,,
SLC25A24,Q6NUK1,0.513205059739033,,,,,,,,,-0.28970907052409745,,,,
POFUT1,Q9H488,0.512688986764338,,,,,,,,,-0.290146011677697,,,,
SLC25A11,Q02978,0.511937178915677,,,,,,,,,-0.29078332911044535,,,,
RBM14,Q96PK6,0.511490709560555,,,,,,,,,-0.29116225016927566,,,,
EXOSC2,Q13868,0.510901831823896,,,,,,,,,-0.2916625401645096,,,,
IMPA1,P29218,0.509742586882245,,,,,,,,,-0.29264908139002793,,,,
RRM1,P23921,0.50916496126952,,,,,,,,,-0.29314149042859383,,,,
ARHGEF2,Q92974,0.507756899130323,,,,,,,,,-0.29434416692094323,,,,
GRSF1,Q12849,0.507634321622252,,,,,,,,,-0.2944490225362593,,,,
EMC8,O43402,0.507350345707186,,,,,,,,,-0.29469203936221616,,,,
PPAT,Q06203,0.505187388933861,,,,,,,,,-0.2965474993375997,,,,
CKAP5,Q14008,0.503712048828323,,,,,,,,,-0.2978176606628966,,,,
PDHA1,P08559,0.503270478755186,,,,,,,,,-0.2981985440509909,,,,
KLC2,Q9H0B6,0.503104571422239,,,,,,,,,-0.29834173647184087,,,,
RAB27A,P51159,0.502026832167042,,,,,,,,,-0.299273070204256,,,,
MRPL53,Q96EL3,0.50156003210521,,,,,,,,,-0.29967707849261216,,,,
PCNP,Q8WW12,0.500126567867502,,,,,,,,,-0.3009200741230446,,,,
PCBD1,P61457,0.50004281660684,,,,,,,,,-0.3009928072240724,,,,
VPS29,Q9UBQ0,0.499849132232931,,,,,,,,,-0.30116105751545486,,,,
TMEM167A,Q8TBQ9,0.499636307040652,,,,,,,,,-0.30134601030092195,,,,
NME2,P22392,0.499313950326285,,,,,,,,,-0.3016263000272242,,,,
RPS27L,Q71UM5,0.499139758973231,,,,,,,,,-0.3017778350327824,,,,
PPT1,P50897,0.497467982406959,,,,,,,,,-0.3032348656950289,,,,
MGST1,P10620,0.497372513780869,,,,,,,,,-0.30331821875070347,,,,
GRWD1,Q9BQ67,0.49715533447964,,,,,,,,,-0.3035078962419303,,,,
H1-0,P07305,0.496817150994642,,,,,,,,,-0.3038034199696371,,,,
SUMO2,P61956,0.49305286519675,,,,,,,,,-0.3071065131115077,,,,
AGPS,O00116,0.49282394880524,,,,,,,,,-0.3073081957680521,,,,
COPZ1,P61923,0.491096563365744,,,,,,,,,-0.3088331049979337,,,,
SNRNP40,Q96DI7,0.489287238662517,,4.08880766698777,,81.50651664123743,,,0.0012073412652569004,,-0.3104361111371067,,-2.9181699555284917,,
NDUFAB1,O14561,0.48913725900577,,,,,,,,,-0.3105692544465564,,,,
SMU1,Q2TAY7,0.488331162397561,,,,,,,,,-0.3112855607343578,,,,
PSMF1,Q92530,0.488058899013242,,,,,,,,,-0.31152776411837807,,,,
DDX3X,O00571,0.487897670288852,,,,,,,,,-0.31167125563873116,,,,
NPM3,O75607,0.486820363921906,,,,,,,,,-0.31263126332213276,,,,
OSTF1,Q92882,0.486590822748248,,,,,,,,,-0.31283608625472725,,,,
MBNL1,Q9NR56,0.485747828929113,,4.11769343578777,,76.26171440282893,,,0.0012803602970592465,,-0.3135891318217736,,-2.89266780144092,,
ENY2,Q9NPA8,0.484284026086219,,,,,,,,,-0.3148998557459893,,,,
MACROH2A1,O75367,0.484046235906938,,,,,,,,,-0.3151131527353363,,,,
RPA2,P15927,0.48168565090828,,,,,,,,,-0.3172362908335272,,,,
GPS1,Q13098,0.481676518441569,,,,,,,,,-0.3172445248705801,,,,
SAMM50,Q9Y512,0.481504898717119,,,,,,,,,-0.31739929010748225,,,,
RO60,P10155,0.478993829219583,,,,,,,,,-0.31967008147718334,,,,
DCD,P81605,0.478741248380361,,,,,,,,,-0.31989915206218617,,,,
PLOD2,O00469,0.477837981753909,,,,,,,,,-0.32071933258835655,,,,
NDUFS4,O43181,0.477772519560819,,,,,,,,,-0.3207788335445257,,,,
EXOSC5,Q9NQT4,0.477617395087974,,,,,,,,,-0.32091986434697356,,,,
EIF4B,P23588,0.477612930207578,,,,,,,,,-0.320923924253505,,,,
SNX1,Q13596,0.47504471371991,,,,,,,,,-0.3232655103585275,,,,
ZPR1,O75312,0.474107943936058,,,,,,,,,-0.32412276778019744,,,,
MARS1,P56192,0.47407401052512,,,,,,,,,-0.32415385272767927,,,,
CA13,Q8N1Q1,0.473189255120493,,,,,,,,,-0.32496512561397095,,,,
DCTN3,O75935,0.472614318055585,,,,,,,,,-0.32549312536480324,,,,
CHCHD2,Q9Y6H1,0.470862296970675,,,,,,,,,-0.32710608312519013,,,,
GEMIN5,Q8TEQ6,0.470680786342083,,,,,,,,,-0.3272735296643405,,,,
CMC2,Q9NRP2,0.470601836827263,,,,,,,,,-0.3273463820423016,,,,
COPS6,Q7L5N1,0.467956275859804,,,,,,,,,-0.32979472393426124,,,,
NDRG1,Q92597,0.467231389569364,,,,,,,,,-0.3304679881156264,,,,
APEH,P13798,0.467006562303589,,,,,,,,,-0.3306770167524885,,,,
WDR61,Q9GZS3,0.466917852169532,,,,,,,,,-0.33075952090641925,,,,
GC,P02774,0.466916912551533,,,,,,,,,-0.33076039487455045,,,,
LARP1,Q6PKG0,0.465495932345039,,,,,,,,,-0.3320841096725896,,,,
ATXN10,Q9UBB4,0.465291774095281,,,,,,,,,-0.3322746253016924,,,,
MRPS18B,Q9Y676,0.464876768356313,,,,,,,,,-0.33266215660623677,,,,
AHCYL1,O43865,0.464187571403937,,,,,,,,,-0.3333064919347079,,,,
SFXN1,Q9H9B4,0.462301881916014,,,,,,,,,-0.33507433865346753,,,,
SDHB,P21912,0.461172346963771,,,,,,,,,-0.3361367419694818,,,,
URM1,Q9BTM9,0.460864950841585,,,,,,,,,-0.33642631907202997,,,,
RAB6A,P20340,0.458707709999922,,,,,,,,,-0.3384639601464538,,,,
SNRPB2,P08579,0.456545865522256,,4.03680914194694,,91.87362619624514,,,0.001000729800942679,,-0.3405155858347575,,-2.9996831670761326,,
PBK,Q96KB5,0.455741874135557,,,,,,,,,-0.3412810660620135,,,,
ERP44,Q9BS26,0.455261929343,,,,,,,,,-0.3417386654562505,,,,
PMVK,Q15126,0.45443789110904,,,,,,,,,-0.34252546423915387,,,,
MYADM,Q96S97,0.453470941452528,,,,,,,,,-0.34345053742672194,,,,
UFC1,Q9Y3C8,0.452393476475203,,,,,,,,,-0.3444836662382903,,,,
TPR,P12270,0.452257312507312,,,,,,,,,-0.34461440234343915,,,,
CD47,Q08722,0.450840225375776,,,,,,,,,-0.34597734178440487,,,,
CAP2,P40123,0.450422590663498,,,,,,,,,-0.34637983584218246,,,,
SEH1L,Q96EE3,0.44976988217237,,,,,,,,,-0.3470096294790292,,,,
EFHD2,Q96C19,0.448542444931408,,,,,,,,,-0.34819645400830573,,,,
BUD31,P41223,0.447021146773921,,,,,,,,,-0.3496719316555508,,,,
HSD17B4,P51659,0.446274912974968,,,,,,,,,-0.3503975260269694,,,,
DNM1L,O00429,0.446028972724594,,,,,,,,,-0.35063692988485207,,,,
SMNDC1,O75940,0.445674600552399,,,,,,,,,-0.3509821160916561,,,,
SSRP1,Q08945,0.445076903796074,,,,,,,,,-0.35156494180862397,,,,
IDI1,Q13907,0.444161885094084,,,,,,,,,-0.3524587123420999,,,,
SERPINB1,P30740,0.443787864899774,,,,,,,,,-0.3528245774512842,,,,
RBM3,P98179,0.443014761799187,,,,,,,,,-0.35358180230713815,,,,
NDRG3,Q9UGV2,0.441645169429523,,,,,,,,,-0.3549265153721575,,,,
SPCS3,P61009,0.441461330393693,,,,,,,,,-0.3551073322498244,,,,
LONP1,P36776,0.441335785757036,,,,,,,,,-0.35523085631283446,,,,
PFN2,P35080,0.439889778890332,,,,,,,,,-0.3566561290054023,,,,
CLNS1A,P54105,0.439548898929711,,,,,,,,,-0.3569928035161712,,,,
AKR7A2,O43488,0.439097405183702,,,,,,,,,-0.3574391293217782,,,,
DPP3,Q9NY33,0.438937030398535,,,,,,,,,-0.3575977788739744,,,,
CFDP1,Q9UEE9,0.438257121659317,,,,,,,,,-0.35827101791023475,,,,
TIPRL,O75663,0.437551024645242,,,,,,,,,-0.35897129480223766,,,,
ABCF2,Q9UG63,0.43701192208509,,,,,,,,,-0.3595067149171283,,,,
PAWR,Q96IZ0,0.435511115971593,,,,,,,,,-0.36100075559658557,,,,
RAB1A,P62820,0.434589028367818,,,,,,,,,-0.3619212420731592,,,,
RAE1,P78406,0.434317287759948,,,,,,,,,-0.36219288344154155,,,,
DIABLO,Q9NR28,0.433469980661342,,,,,,,,,-0.36304097358467174,,,,
CPOX,P36551,0.432870929934789,,,,,,,,,-0.3636415788734318,,,,
CD9,P21926,0.432315583952672,,,,,,,,,-0.36419910889691826,,,,
ACSL3,O95573,0.43227627417377,,,,,,,,,-0.36423860040938916,,,,
NDUFS3,O75489,0.430790562514947,,,,,,,,,-0.36573381951652706,,,,
NAPA,P54920,0.430432483929878,,,,,,,,,-0.36609496071725633,,,,
EPDR1,Q9UM22,0.430230055896684,,,,,,,,,-0.3662992530510147,,,,
ABCF1,Q8NE71,0.427704377273019,,,,,,,,,-0.3688563050020385,,,,
SH3GL1,Q99961,0.426735940118707,,,,,,,,,-0.3698407788938415,,,,
TYMS,P04818,0.426135784820727,,,,,,,,,-0.37045199431955594,,,,
CIAO2B,Q9Y3D0,0.426125913344267,,,,,,,,,-0.37046205490954665,,,,
MTCH2,Q9Y6C9,0.424083690934165,,,,,,,,,-0.372548428963281,,,,
UBE2T,Q9NPD8,0.422768321794015,,,,,,,,,-0.3738975620114348,,,,
ABHD10,Q9NUJ1,0.422339940255848,,,,,,,,,-0.3743378458483438,,,,
BRK1,Q8WUW1,0.422318134074309,4.15181068671228,4.10368603973757,70.5000318652305,78.76149667205868,0.04812464697470986,8.240380088864185e-05,0.0010790027777360933,-0.0009965989768474515,-0.37436026984357607,-4.084052755937673,-2.9669774372875204,3.0014795630306392,-1.1170753186501527
MCMBP,Q9BTE3,0.422070410937271,,,,,,,,,-0.37461509280435057,,,,
PFAS,O15067,0.422048593714656,,,,,,,,,-0.3746375424810953,,,,
OGFR,Q9NZT2,0.421895741801641,,,,,,,,,-0.3747948579349777,,,,
CZIB,Q9NWV4,0.421406366910615,,,,,,,,,-0.3752989070448192,,,,
DNAJC9,Q8WXX5,0.420166293596578,,,,,,,,,-0.3765787903216828,,,,
SUPT16H,Q9Y5B9,0.419928117029306,,,,,,,,,-0.37682504543384154,,,,
LAMP2,P13473,0.419348644300579,,,,,,,,,-0.37742475666161535,,,,
TJP1,Q07157,0.4192338978012,,,,,,,,,-0.37754360905671563,,,,
KIF2C,Q99661,0.418621544603508,,,,,,,,,-0.3781784242017277,,,,
NDUFB10,O96000,0.418395733446415,,,,,,,,,-0.37841275279787173,,,,
DDX42,Q86XP3,0.418310029561359,,4.07106349359239,,84.90563344357965,,,0.0009920318188463284,,-0.3785017224838313,,-3.0034743978783167,,
SPATS2L,Q9NUQ6,0.416597267178603,,,,,,,,,-0.3802835832916467,,,,
HDAC1,Q13547,0.416544424447666,,,,,,,,,-0.38033867429649276,,,,
RFC5,P40937,0.41566778890156,,,,,,,,,-0.3812536287156259,,,,
MARCKSL1,P49006,0.415621108093644,,,,,,,,,-0.38130240409896926,,,,
AP2A1,O95782,0.415372419838549,,,,,,,,,-0.38156234340414036,,,,
PIH1D1,Q9NWS0,0.415218528903873,,,,,,,,,-0.3817232745691396,,,,
SEC11A,P67812,0.414182426015538,,,,,,,,,-0.3828083324015126,,,,
MYBBP1A,Q9BQG0,0.414033155412558,,,,,,,,,-0.3829648795646914,,,,
PREP,P48147,0.413629596250858,,,,,,,,,-0.3833883939262711,,,,
RSU1,Q15404,0.413577553133957,,,,,,,,,-0.38344304054903733,,,,
NDUFA8,P51970,0.413333659857531,,,,,,,,,-0.38369922647452115,,,,
NUDCD3,Q8IVD9,0.412925761977534,,,,,,,,,-0.3841280211319184,,,,
STT3A,P46977,0.41155465549172,,,,,,,,,-0.38557248122388316,,,,
ALDH1B1,P30837,0.410957569119376,,,,,,,,,-0.3862030161983667,,,,
H1-10,Q92522,0.410605103177928,,,,,,,,,-0.3865756573321055,,,,
HEBP2,Q9Y5Z4,0.409777458905191,,,,,,,,,-0.38745193500836456,,,,
MRTO4,Q9UKD2,0.409624017331527,,,,,,,,,-0.3876145874600585,,,,
TFAM,Q00059,0.40939524614387,,,,,,,,,-0.3878572046277676,,,,
PIN4,Q9Y237,0.408997579159991,,,,,,,,,-0.38827926255639644,,,,
DNAJC7,Q99615,0.408713262217156,,,,,,,,,-0.38858126976508844,,,,
CSTF3,Q12996,0.407823771989141,,,,,,,,,-0.3895274628570244,,,,
MRPL55,Q7Z7F7,0.40764950864044,,,,,,,,,-0.38971307681566303,,,,
PACSIN2,Q9UNF0,0.407636828535487,,,,,,,,,-0.38972658593352844,,,,
RBM17,Q96I25,0.406551548865181,,,,,,,,,-0.39088438003712667,,,,
TOR1AIP1,Q5JTV8,0.406533719007785,,,,,,,,,-0.3909034270153156,,,,
CHD4,Q14839,0.405699255523496,,,,,,,,,-0.3917957892449818,,,,
GNE,Q9Y223,0.405441287227693,,,,,,,,,-0.3920720279613217,,,,
EIF5B,O60841,0.405157373290942,,,,,,,,,-0.3923762531398573,,,,
CALB2,P22676,0.404879310971868,,,,,,,,,-0.39267441478583814,,,,
HK2,P52789,0.403369794997986,,,,,,,,,-0.3942966255997832,,,,
AP1G1,O43747,0.402599676367629,,,,,,,,,-0.39512657855767075,,,,
ARPP19,P56211,0.402231864044397,,,,,,,,,-0.3955235283924016,,,,
CS,O75390,0.399920082861144,,,,,,,,,-0.39802678627213484,,,,
TIMM8A,O60220,0.398881298779972,,,,,,,,,-0.39915632475070906,,,,
PNN,Q9H307,0.398438814897412,,,,,,,,,-0.3996383603220154,,,,
CTSZ,Q9UBR2,0.398352961085389,,,,,,,,,-0.399731950236169,,,,
GALNT2,Q10471,0.397817757375445,,,,,,,,,-0.4003158351933637,,,,
SNX6,Q9UNH7,0.39760845141177,,,,,,,,,-0.4005443929807419,,,,
TRIP10,Q15642,0.397080988219383,,,,,,,,,-0.4011209059582044,,,,
ENOPH1,Q9UHY7,0.397002116553306,,,,,,,,,-0.4012071778591239,,,,
LXN,Q9BS40,0.396220919988693,,,,,,,,,-0.4020625979650725,,,,
PNPO,Q9NVS9,0.395928099064785,,,,,,,,,-0.40238367522243845,,,,
CALD1,Q05682,0.395870081200445,,,,,,,,,-0.4024473198202862,,,,
NDUFV1,P49821,0.394225707542571,,,,,,,,,-0.4042550586972413,,,,
CLIP1,P30622,0.394172464519628,,,,,,,,,-0.4043137172581527,,,,
IFIT1,P09914,0.393986325279566,,,,,,,,,-0.40451885167363805,,,,
ARFIP1,P53367,0.393384208909783,,,,,,,,,-0.40518307736276243,,,,
CTNNA1,P35221,0.392591221695777,,,,,,,,,-0.40605941541279894,,,,
MBOAT7,Q96N66,0.39194781713231,,,,,,,,,-0.4067717499184407,,,,
BCL2L1,Q07817,0.389657897278508,,,,,,,,,-0.40931651739805097,,,,
PCYOX1,Q9UHG3,0.389548308978638,,,,,,,,,-0.4094386765745214,,,,
NUCB1,Q02818,0.389509827691506,,,,,,,,,-0.40948158020362146,,,,
PPP6R3,Q5H9R7,0.389144379292136,,,,,,,,,-0.4098892380150009,,,,
NIBAN1,Q9BZQ8,0.388880891294347,,,,,,,,,-0.4101833965524891,,,,
DES,P17661,0.388370931370209,,,,,,,,,-0.41075328344465545,,,,
USP10,Q14694,0.386914506852928,,,,,,,,,-0.41238498667041906,,,,
LGALS3BP,Q08380,0.386708167477253,,,,,,,,,-0.41261665530515124,,,,
SMAP,O00193,0.386462403932251,,,,,,,,,-0.4128927489874224,,,,
SLC9A3R2,Q15599,0.386294604835025,,,,,,,,,-0.41308135736576695,,,,
EML4,Q9HC35,0.384753264373954,,,,,,,,,-0.41481768678282294,,,,
MTA2,O94776,0.384450792637655,,,,,,,,,-0.4151592393567587,,,,
GFUS,Q13630,0.384388818346232,,,,,,,,,-0.4152292542010998,,,,
IDH2,P48735,0.382682825057614,,,,,,,,,-0.4171610286301745,,,,
ARHGEF1,Q92888,0.382622724205404,,,,,,,,,-0.41722924051901095,,,,
RAB1B,Q9H0U4,0.381430250812742,,,,,,,,,-0.4185848665074686,,,,
RBMX,P38159,0.381177465673416,,5.3584316467261,,4.38095057188054,,,0.015620856922346604,,-0.4188727817560662,,-1.8062951454626521,,
NMT1,P30419,0.38008424894865,,,,,,,,,-0.42012012759874806,,,,
DYNC1LI2,O43237,0.380050223483372,,,,,,,,,-0.4201590077505113,,,,
EEA1,Q15075,0.379021196432478,,,,,,,,,-0.4213365018096274,,,,
TST,Q16762,0.376274167639933,,,,,,,,,-0.42449559628690386,,,,
NPLOC4,Q8TAT6,0.375526404282612,,,,,,,,,-0.4253595211602619,,,,
DNAJB11,Q9UBS4,0.375338124423374,,,,,,,,,-0.4255773205168923,,,,
VPS28,Q9UK41,0.374938416715156,4.31487949840917,4.5860403792493,48.43067271899887,25.939381752053073,-0.2711608808401298,0.00010630234841357833,0.0028681673455981382,-0.00276186499718456,-0.4260400588779043,-3.9734571410101704,-2.542395512993919,2.55879755400168,-1.4310616280162516
GALK1,P51570,0.374932580066501,,,,,,,,,-0.4260468195722493,,,,
UROD,P06132,0.374878599113852,,,,,,,,,-0.42610935166180675,,,,
DAP3,P51398,0.374732419884215,,,,,,,,,-0.4262787323992719,,,,
EXOSC6,Q5RKV6,0.374578702422514,,,,,,,,,-0.4264569191212837,,,,
RBBP9,O75884,0.37401294946508,,,,,,,,,-0.42711336094425567,,,,
AIFM1,O95831,0.373870367571312,,,,,,,,,-0.4272789550390093,,,,
IDH3B,O43837,0.37356518640186,,,,,,,,,-0.42763360368941006,,,,
EBNA1BP2,Q99848,0.372551373676122,,,,,,,,,-0.4288138309273543,,,,
STAT3,P40763,0.372270218960425,,,,,,,,,-0.42914170527631246,,,,
HSPA4L,O95757,0.371723839996827,,,,,,,,,-0.4297795851322612,,,,
PPP2R2A,P63151,0.371245411816096,,,,,,,,,-0.43033890504244765,,,,
CIAO1,O76071,0.37034950501296,,,,,,,,,-0.43138823146407745,,,,
SLC25A4,P12235,0.370049567348503,,,,,,,,,-0.43174009921912154,,,,
ATP6V1E1,P36543,0.369048039336419,,,,,,,,,-0.432917097632892,,,,
NECAP2,Q9NVZ3,0.368236860754619,,,,,,,,,-0.4338727404895918,,,,
NEK7,Q8TDX7,0.367809815359231,,,,,,,,,-0.4343766853766973,,,,
MSH2,P43246,0.367098280229742,,,,,,,,,-0.4352176500601175,,,,
PPP6C,O00743,0.36667080070856,,,,,,,,,-0.43572367306654347,,,,
PHF23,Q9BUL5,0.366633206259921,,,,,,,,,-0.4357682031971667,,,,
CTSC,P53634,0.364617923787853,,,,,,,,,-0.43816198622731406,,,,
RNPS1,Q15287,0.364348647702601,,,,,,,,,-0.43848283804089855,,,,
RBM25,P49756,0.364254509168139,,,,,,,,,-0.4385950633198952,,,,
EPS8L2,Q9H6S3,0.363874617744812,,,,,,,,,-0.43904823778509716,,,,
WDR12,Q9GZL7,0.363027323022158,,,,,,,,,-0.44006068683389166,,,,
NDUFA6,P56556,0.362978470732534,,,,,,,,,-0.4401191334193778,,,,
MRPL45,Q9BRJ2,0.362753374332921,,,,,,,,,-0.4403885390629299,,,,
NUDCD2,Q8WVJ2,0.362671070171661,,,,,,,,,-0.4404870861783381,,,,
THOC3,Q96J01,0.362516514603582,,,,,,,,,-0.4406722041610218,,,,
DAP,P51397,0.361234618412866,,,,,,,,,-0.4422106363617219,,,,
CRTAP,O75718,0.36062561236279,,,,,,,,,-0.4429434320428489,,,,
MRPL43,Q8N983,0.36051757293081,,,,,,,,,-0.443073561344338,,,,
VTA1,Q9NP79,0.360271495542131,,,,,,,,,-0.44337009762894874,,,,
DHX30,Q7L2E3,0.359336363967696,,,,,,,,,-0.44449883102414656,,,,
THOP1,P52888,0.359086067752585,,,,,,,,,-0.44480144481977046,,,,
NCAPH,Q15003,0.358947561065038,,,,,,,,,-0.4449689932142753,,,,
GFPT1,Q06210,0.356648824127444,,,,,,,,,-0.4477592035115283,,,,
UGGT1,Q9NYU2,0.356472907542661,,,,,,,,,-0.44797347156760714,,,,
SAAL1,Q96ER3,0.355917319758228,,,,,,,,,-0.4486508777100978,,,,
DRG2,P55039,0.355774092327341,,,,,,,,,-0.4488256806729406,,,,
NIPSNAP3A,Q9UFN0,0.355605327420295,,,,,,,,,-0.44903174136913,,,,
RHOA,P61586,0.3550491489478,,,,,,,,,-0.44971152401711534,,,,
NUCB2,P80303,0.354164857983661,,,,,,,,,-0.45079453388829105,,,,
RAB21,Q9UL25,0.354107988247942,,,,,,,,,-0.4508642759731233,,,,
CHMP1A,Q9HD42,0.353322885639454,,,,,,,,,-0.45182823127437644,,,,
RBM12,Q9NTZ6,0.353175280225273,,,,,,,,,-0.4520097015765169,,,,
SEC31A,O94979,0.352602820567811,,,,,,,,,-0.45271421798072187,,,,
NNT,Q13423,0.351889489244636,,,,,,,,,-0.4535937051205574,,,,
ESYT1,Q9BSJ8,0.351271110644204,,,,,,,,,-0.45435756613088935,,,,
AFP,P02771,0.350777264834254,,,,,,,,,-0.4549685626178529,,,,
UMPS,P11172,0.350316898991585,,,,,,,,,-0.45553891217766773,,,,
MEAK7,Q6P9B6,0.349863002550606,,,,,,,,,-0.4561019810314054,,,,
CAB39,Q9Y376,0.349506483018616,,,,,,,,,-0.45654476408683187,,,,
COLGALT1,Q8NBJ5,0.347831433228604,,,,,,,,,-0.45863117373961626,,,,
SYPL1,Q16563,0.347214664102012,,,,,,,,,-0.4594019413178353,,,,
HLA-C,P10321,0.34703777642748,,,,,,,,,-0.45962324797271636,,,,
NUP62,P37198,0.34533508212927,,,,,,,,,-0.46175930001362714,,,,
GON7,Q9BXV9,0.344335449123901,,,,,,,,,-0.4630182646424077,,,,
LBR,Q14739,0.344110828941924,,,,,,,,,-0.463301660201731,,,,
FAF2,Q96CS3,0.343733077422682,,,,,,,,,-0.4637786737081747,,,,
DDX19A,Q9NUU7,0.343453018022674,,,,,,,,,-0.4641326629974477,,,,
UBLCP1,Q8WVY7,0.343037359966515,,,,,,,,,-0.46465857866355537,,,,
SLC29A1,Q99808,0.342791288477358,,,,,,,,,-0.46497022354664064,,,,
SART3,Q15020,0.342653377844113,,,,,,,,,-0.46514498259216275,,,,
TM9SF4,Q92544,0.342640886678565,,,,,,,,,-0.4651608147523061,,,,
SRPK1,Q96SB4,0.342559926377391,,,,,,,,,-0.4652634433877273,,,,
SEC61A1,P61619,0.34189985865844,,,,,,,,,-0.4661010787409083,,,,
ACYP2,P14621,0.341203068488567,,,,,,,,,-0.46698707181383414,,,,
RDH11,Q8TC12,0.340992135428209,,,,,,,,,-0.46725563736972725,,,,
DCXR,Q7Z4W1,0.340887590504286,,,,,,,,,-0.46738880831527607,,,,
TBCE,Q15813,0.340768050780283,,,,,,,,,-0.4675411299272182,,,,
LYRM7,Q5U5X0,0.340152574320973,,,,,,,,,-0.4683262378912351,,,,
RAD23A,P54725,0.340006914084519,,,,,,,,,-0.4685122514335591,,,,
RAB32,Q13637,0.339466696268043,,,,,,,,,-0.469202826203736,,,,
TXNDC9,O14530,0.339442128463837,,,,,,,,,-0.46923425799962704,,,,
